,lat,lon,labels
3575,28.6714431,77.2815699,-1
3576,28.6715328,77.2005269,37
3577,28.6716634,77.1562194,-1
3578,28.6721011,77.1337166,36
3579,28.6721031,77.1992883,37
3580,28.6721319,77.1385714,36
3581,28.6722025,77.1312597,36
3582,28.6723785,77.1529427,-1
3583,28.672626,77.2528108,-1
3584,28.6726878,77.2524636,-1
3585,28.6727655,77.1981377,37
3586,28.6731902,77.2002904,37
3587,28.6737207,77.1102315,-1
3588,28.6737578,77.143128,36
3589,28.6737826,77.2890277,-1
3590,28.6737902,77.2890714,-1
3591,28.6738866,77.1357541,36
3592,28.6738932,77.2016645,37
3593,28.6739027,77.1346394,36
3594,28.6739957,77.1271291,36
3595,28.6740007,77.1337947,36
3596,28.6740388,77.1037651,-1
3597,28.6740586,77.1340566,36
3598,28.6745896,77.0933747,-1
3599,28.6747317,77.1047119,-1
3600,28.6747875,77.2017075,37
3601,28.6750003,77.1058706,-1
3602,28.6752346,77.1939022,37
3603,28.6752565,77.1990308,37
3604,28.6752663,77.291325,-1
3605,28.6753107,77.0935355,-1
3606,28.6756449,77.1986064,37
3607,28.6757026,77.1976427,37
3608,28.6757409,77.1066654,-1
3609,28.6757483,77.11226,-1
3610,28.6757561,77.1127437,-1
3611,28.6757799,77.2121508,38
3612,28.676031,77.1072725,-1
3613,28.6761241,77.1998406,37
3614,28.6762935,77.2000391,37
3615,28.6770926,77.3130114,-1
3616,28.6773173,77.1041577,-1
3617,28.6773205,77.1976257,37
3618,28.6776074,77.1002235,-1
3619,28.6776906,77.2241475,-1
3620,28.6778452,77.2054951,38
3621,28.6780424,77.160126,-1
3622,28.6784236,77.2075946,38
3623,28.6785083,77.2073854,38
3624,28.6785602,77.1003075,-1
3625,28.6786306,77.2071011,38
3626,28.6786683,77.2072566,38
3627,28.6787342,77.2066236,38
3628,28.67882,77.0981158,-1
3629,28.678872,77.097321,-1
3630,28.6789152,77.2917803,39
3631,28.6791022,77.2923319,39
3632,28.6791107,77.2096965,38
3633,28.6791284,77.3037006,-1
3634,28.6792205,77.1970277,37
3635,28.6796046,77.2923372,39
3636,28.6798078,77.228384,-1
3637,28.6799374,77.1377183,-1
3638,28.6802124,77.2744804,-1
3639,28.6804,77.2058387,38
3640,28.6810771,77.2610579,-1
3641,28.6811819,77.2610507,-1
3642,28.6813592,77.0821314,-1
3643,28.681583,77.2152927,-1
3644,28.6818859,77.2297995,-1
3645,28.6821959,77.2924705,39
3646,28.682217,77.3310115,-1
3647,28.6823173,77.2060242,38
3648,28.6824274,77.0585147,-1
3649,28.6825094,77.2631292,-1
3650,28.6826588,77.1578285,-1
3651,28.682796,77.2916095,39
3652,28.6828345,77.2910361,39
3653,28.6828434,77.2894255,39
3654,28.6829806,77.207767,38
3655,28.6829922,77.1469402,-1
3656,28.6836786,77.1358422,40
3657,28.6838201,77.2885902,39
3658,28.6838443,77.1302511,40
3659,28.6839987,77.2120609,38
3660,28.6840867,77.1273147,40
3661,28.6841113,77.2913278,39
3662,28.6841452,77.309352,-1
3663,28.6846057,77.1322748,40
3664,28.6846291,77.2894037,39
3665,28.6847116,77.1301961,40
3666,28.6847133,77.1897443,-1
3667,28.6847189,77.2897575,39
3668,28.6849512,77.1295344,40
3669,28.6850756,77.1908709,-1
3670,28.6850963,77.1288269,40
3671,28.6851022,77.1287772,40
3672,28.6851152,77.2125772,38
3673,28.6852398,77.1316365,40
3674,28.6852719,77.2897923,39
3675,28.6852799,77.2099184,38
3676,28.6853049,77.1826403,-1
3677,28.6854999,77.1487473,-1
3678,28.6856563,77.1317974,40
3679,28.6856581,77.211717,38
3680,28.6858749,77.2065236,38
3681,28.6860244,77.3309057,-1
3682,28.6860602,77.2112951,38
3683,28.6862014,77.2920281,39
3684,28.6862239,77.1913,-1
3685,28.6864539,77.1519609,-1
3686,28.6868487,77.2919167,39
3687,28.6869377,77.1222176,41
3688,28.6869581,77.0566716,-1
3689,28.6870073,77.134753,40
3690,28.6870339,76.9948628,-1
3691,28.6871905,77.2080752,38
3692,28.6881826,77.2057117,38
3693,28.6882438,77.1212148,41
3694,28.6882544,77.1214711,41
3695,28.6882729,77.0897215,-1
3696,28.6883445,77.1218091,41
3697,28.6883534,77.1216542,41
3698,28.688357,77.1218252,41
3699,28.6883696,77.1217654,41
3700,28.6884528,77.1221833,41
3701,28.6884697,77.1222294,41
3702,28.6886242,77.1038961,-1
3703,28.6886796,77.1032711,-1
3704,28.6887399,77.134831,40
3705,28.6887744,77.214661,38
3706,28.6887873,77.1271218,40
3707,28.688928,77.1763849,-1
3708,28.6891306,77.2217498,-1
3709,28.6891334,77.1259071,41
3710,28.6892639,77.2867997,-1
3711,28.6892728,77.1332391,40
3712,28.6894132,77.2915327,39
3713,28.6894471,77.2917561,39
3714,28.6896388,77.1560501,-1
3715,28.6896904,77.1351273,-1
3716,28.689878,77.20989,38
3717,28.6900515,77.3295261,-1
3718,28.6902518,77.2063806,38
3719,28.6909444,77.2085061,38
3720,28.691496,77.1574257,-1
3721,28.6918169,77.181463,-1
3722,28.6918581,77.1168424,-1
3723,28.6918679,77.2915973,-1
3724,28.6919943,77.1541664,-1
3725,28.692076,77.1157636,-1
3726,28.6920814,77.1160257,-1
3727,28.6920867,77.1538713,-1
3728,28.6920916,77.291576,-1
3729,28.6920932,77.2069984,38
3730,28.6920999,77.1160966,-1
3731,28.6921523,77.1166132,-1
3732,28.6923651,77.1526673,-1
3733,28.6924955,77.2139136,38
3734,28.6925244,77.1120128,-1
3735,28.6926738,77.1736276,-1
3736,28.6927134,77.1114558,-1
3737,28.692716,77.1516171,-1
3738,28.6927852,77.2633242,-1
3739,28.6928266,77.2105937,38
3740,28.692833,77.2049877,38
3741,28.6928509,77.1528561,-1
3742,28.6929456,77.1528688,-1
3743,28.6931072,77.220653,38
3744,28.6931152,77.2047845,38
3745,28.6931287,77.2047996,38
3746,28.6931535,77.2047845,38
3747,28.6933542,77.1517534,-1
3748,28.693373,77.2107525,38
3749,28.6933735,77.2131869,38
3750,28.6933985,77.2130807,38
3751,28.6934032,77.216917,38
3752,28.6935306,77.210527,38
3753,28.6935367,77.2045676,38
3754,28.6938007,77.2097448,38
3755,28.6939117,77.1026607,-1
3756,28.6939915,77.1081266,-1
3757,28.6944136,77.1287968,-1
3758,28.6946154,77.2150607,38
3759,28.6946218,77.2151757,38
3760,28.694657,77.2148976,38
3761,28.6948692,77.2042864,38
3762,28.6950378,77.1405503,-1
3763,28.6953895,77.2143919,38
3764,28.6955776,77.1390954,-1
3765,28.6957747,77.1120091,-1
3766,28.6959246,77.1721325,-1
3767,28.6959475,77.2159162,38
3768,28.6960233,77.223917,42
3769,28.6961248,77.1086557,-1
3770,28.6965167,77.2270376,42
3771,28.6965737,77.2236325,42
3772,28.6967023,77.2116936,38
3773,28.6970096,77.2915828,-1
3774,28.6970383,77.1125823,-1
3775,28.697473,77.1370459,-1
3776,28.6974932,77.1094644,-1
3777,28.6975761,77.1093807,-1
3778,28.6979347,77.2063552,38
3779,28.6982941,77.3142748,-1
3780,28.6984388,77.2047988,38
3781,28.698597,77.20547,38
3782,28.6986825,77.2060131,38
3783,28.698851,77.226556,42
3784,28.6989193,77.2053774,38
3785,28.6989398,77.2053311,38
3786,28.6990814,77.2258264,42
3787,28.699593,77.1045409,-1
3788,28.6998789,77.2265694,42
3789,28.6999706,77.1255147,-1
3790,28.7000437,77.2271676,42
3791,28.7002715,77.2271739,42
3792,28.7005268,77.2276866,42
3793,28.7008618,77.1151548,-1
3794,28.7009228,77.1359545,-1
3795,28.7010153,77.2271607,42
3796,28.7011545,77.1163405,-1
3797,28.7013627,77.2901767,-1
3798,28.7013855,77.2899689,-1
3799,28.7016097,77.2937679,-1
3800,28.7016676,77.227706,42
3801,28.7017381,77.2880875,-1
3802,28.7019469,77.2280736,42
3803,28.701979,77.2288343,42
3804,28.7026341,77.1577761,-1
3805,28.7026406,77.2284294,42
3806,28.7026741,77.0932233,-1
3807,28.7026978,77.2919762,-1
3808,28.7027493,77.0976064,-1
3809,28.7027954,77.1928658,-1
3810,28.7028126,77.0958863,-1
3811,28.7028399,77.1231657,-1
3812,28.7028995,77.2661792,-1
3813,28.7029258,77.1925085,-1
3814,28.7029327,77.0997134,-1
3815,28.7029518,77.0997615,-1
3816,28.7029917,77.1576044,-1
3817,28.703387,77.1580454,-1
3818,28.7034846,77.2284033,42
3819,28.7035153,77.1002405,-1
3820,28.7035536,77.2283239,42
3821,28.7035964,77.1796213,-1
3822,28.7037917,77.0990325,-1
3823,28.7040524,77.1623817,-1
3824,28.7042626,77.2565185,-1
3825,28.7044276,77.1951748,-1
3826,28.7048472,77.2293263,42
3827,28.7048726,77.2576253,-1
3828,28.7051675,77.169937,-1
3829,28.7053077,77.281627,-1
3830,28.7054962,77.1854743,-1
3831,28.7055417,77.1112272,-1
3832,28.7055545,77.211979,-1
3833,28.7057871,77.1022914,-1
3834,28.7058631,77.2121825,-1
3835,28.70596,77.120426,-1
3836,28.7059612,77.2817747,-1
3837,28.706005,77.2596444,-1
3838,28.7060266,77.1289818,-1
3839,28.7062192,77.1290794,-1
3840,28.7069273,77.1072435,-1
3841,28.7074313,77.2246535,-1
3842,28.707611,77.12129,-1
3843,28.7077035,77.2247959,-1
3844,28.70772,77.118516,-1
3845,28.7079756,77.2400284,-1
3846,28.7096432,77.1691744,-1
3847,28.7105191,77.1069394,-1
3848,28.710528,77.3133462,-1
3849,28.7117187,77.2155308,-1
3850,28.7117973,77.1023916,-1
3851,28.712011,77.1177846,-1
3852,28.7120656,77.2206528,-1
3853,28.7122097,77.1309064,-1
3854,28.7122809,77.0695922,-1
3855,28.7123803,77.0812288,-1
3856,28.7131567,77.1466021,-1
3857,28.7133403,77.2158236,-1
3858,28.7135177,77.1095424,-1
3859,28.713696,77.1546761,-1
3860,28.7139224,77.2161209,-1
3861,28.714491,77.2164605,-1
3862,28.7145169,77.1529575,-1
3863,28.7148903,77.1134341,-1
3864,28.7150797,77.2161437,-1
3865,28.7151123,77.2068019,-1
3866,28.7162191,77.1142328,-1
3867,28.7163597,77.1140333,-1
3868,28.7167167,77.1392002,-1
3869,28.7168075,77.1114063,-1
3870,28.7170924,77.1571367,-1
3871,28.7180141,77.1103196,-1
3872,28.71811,77.0871964,-1
3873,28.7194381,77.1096934,-1
3874,28.7194457,77.079652,-1
3875,28.7196184,77.0661762,-1
3876,28.720962,77.2174952,-1
3877,28.7210617,77.2171553,-1
3878,28.7212501,77.1093964,-1
3879,28.7229922,77.1967041,-1
3880,28.7237864,77.1497987,-1
3881,28.724629,77.0932462,-1
3882,28.7272291,77.12502,-1
3883,28.7278251,77.1526694,-1
3884,28.7281033,77.2626517,-1
3885,28.7301431,77.1327411,-1
3886,28.730428,77.1213536,-1
3887,28.7310407,77.1593415,-1
3888,28.7314747,77.1839327,-1
3889,28.7325136,77.1186337,43
3890,28.7342137,77.1242988,43
3891,28.7343445,77.1241508,43
3892,28.7343884,77.1241974,43
3893,28.7345767,77.1250875,43
3894,28.7346232,77.1241352,43
3895,28.734744,77.1248235,43
3896,28.7350072,77.1138357,-1
3897,28.7357942,77.1197666,43
3898,28.7359418,77.1281505,43
3899,28.736244,77.1286132,43
3900,28.7363305,77.1284258,43
3901,28.7364236,77.1207824,43
3902,28.7364658,77.1209198,43
3903,28.7364974,77.128777,43
3904,28.7366798,77.1276322,43
3905,28.7366878,77.1250918,43
3906,28.7367974,77.1291872,43
3907,28.7369367,77.126039,43
3908,28.7370886,77.129468,43
3909,28.7373021,77.1249013,43
3910,28.7374777,77.1361351,43
3911,28.7375082,77.1364288,43
3912,28.7381832,77.122153,43
3913,28.7383954,77.1221932,43
3914,28.7385379,77.1214922,43
3915,28.7387114,77.119887,43
3916,28.7388279,77.058988,-1
3917,28.7390615,77.1353427,43
3918,28.7391855,77.118418,43
3919,28.7391895,77.1351639,43
3920,28.7392311,77.1306159,43
3921,28.7393538,77.1182573,43
3922,28.7394038,77.1231086,43
3923,28.7394555,77.1193392,43
3924,28.7394895,77.1232675,43
3925,28.7395318,77.123207,43
3926,28.7395682,77.1191981,43
3927,28.7395754,77.121098,43
3928,28.7396141,77.1233459,43
3929,28.7396725,77.1193927,43
3930,28.7397795,77.1195329,43
3931,28.7403173,77.1215558,43
3932,28.740424,77.1216834,43
3933,28.7406022,77.1334318,43
3934,28.740748,77.1332332,43
3935,28.7408129,77.1331213,43
3936,28.7408821,77.1330081,43
3937,28.7412506,77.1325362,43
3938,28.7413557,77.1323967,43
3939,28.7465512,77.1185477,-1
3940,28.7474738,77.1194361,-1
3941,28.7496454,77.1167453,-1
3942,28.753882,77.194833,-1
3943,28.7551761,77.1344924,-1
3944,28.7553062,77.1343328,-1
3945,28.7561213,77.147976,-1
3946,28.7581039,77.1316427,-1
3947,28.7630452,77.1261722,-1
3948,28.7651505,77.145403,-1
3949,28.7774064,77.1405834,-1
3950,28.7825851,77.1978116,-1
3951,28.7854305,77.093925,-1
3952,28.7935897,77.1404139,-1
3953,28.7942979,77.1408547,-1
3954,28.7943045,77.1391309,-1
3955,28.7945336,77.1406706,-1
3956,28.7946905,77.0372885,44
3957,28.7962535,77.1390084,-1
3958,28.7979343,77.0343328,44
3959,28.7980095,77.0354003,44
3960,28.7981223,77.0352125,44
3961,28.7983668,77.0352715,44
3962,28.7988933,77.0352522,44
3963,28.8003599,77.0355129,44
3964,28.8006984,77.0353788,44
3965,28.8008543,77.0801501,-1
3966,28.8012625,77.0374388,44
3967,28.8018078,77.0356267,44
3968,28.8032691,77.0512991,-1
3969,28.8055119,77.0256424,-1
3970,28.8059444,77.0470207,-1
3971,28.8085664,77.1392257,-1
3972,28.831095,77.1304498,-1
3973,28.8366376,77.0971397,-1
3974,28.8440426,77.0900189,-1
3975,28.8531508,77.0883327,-1
3976,28.854172,77.1246048,-1
3977,28.854644,77.1245547,-1
3978,28.8557843,77.1244585,-1
3979,28.8558765,77.1257097,-1
3980,28.8562,77.124392,-1
3981,28.8568825,77.1242632,-1
